transE_high_s47	transE_low_s45	transE_medium_s46	transE_pre_s48
0	0	0	0
112	0	21	34
0	0	0	0
176	0	76	0
120	70	107	59
1800	1526	1476	2635
0	0	0	0
0	0	0	0
0	0	0	0
1292	1254	775	1656
1493	1201	1458	2348
0	0	0	0
1246	1460	2173	1875
0	0	0	0
0	0	0	0
0	0	0	0
0	273	155	389
0	0	0	0
735	683	534	1237
156	250	285	580
0	0	0	0
2104	2741	1960	3043
847	2134	2054	1258
0	0	0	0
365	435	213	405
0	0	0	0
1217	1440	2592	1615
2201	2556	2497	2578
217	1001	80	603
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
442	328	455	464
856	963	1279	1604
1069	317	832	684
488	810	823	938
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1590	1448	786	1327
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
665	685	290	363
1555	1349	1512	944
0	0	0	0
0	0	0	0
0	0	0	0
222	0	0	48
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2149	2920	773	2729
0	0	0	0
0	0	0	0
1199	491	714	1045
0	0	0	0
0	0	0	0
0	0	16	0
0	0	0	0
576	573	936	351
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2367	2555	4001	3852
0	0	0	0
0	0	0	0
0	0	0	0
154	70	187	43
0	0	0	0
0	0	0	0
0	0	0	0
0	0	22	0
0	0	0	0
1903	867	850	1197
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
111	64	490	197
30	621	94	189
0	0	0	0
0	0	0	0
0	0	8	36
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1007	1200	333	744
0	0	0	0
0	0	0	0
2033	1927	4592	2535
0	0	0	0
43	122	34	158
0	373	39	131
0	0	0	0
0	0	0	0
196	109	90	302
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
992	1747	2831	2059
0	0	0	0
359	635	186	570
0	0	0	0
593	589	499	1069
0	0	0	0
0	0	0	0
0	81	103	0
123	234	11	150
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
6124	6397	15092	7295
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1215	657	825	1055
20	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
90	154	261	262
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
45	1129	1025	498
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
122	182	121	45
0	0	0	0
0	0	0	0
110	115	0	361
367	479	35	331
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
854	705	1260	1136
0	0	0	0
553	433	1136	1043
0	0	0	0
0	0	0	0
4422	2467	5913	3587
0	0	0	0
5938	3932	11902	5457
0	1	0	0
0	0	0	0
4473	3545	6112	4694
760	718	351	328
133	0	0	71
0	0	0	0
0	0	0	0
0	0	0	0
1116	772	1650	3103
0	0	0	0
0	0	0	0
0	0	88	0
0	0	0	0
0	0	0	0
2084	1307	3563	1881
1019	469	1560	1082
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2840	2793	2893	3100
85	0	131	156
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1733	1810	2835	1883
0	286	197	78
0	0	0	0
0	0	107	39
0	0	0	0
0	0	0	0
0	0	0	0
24	1	8	224
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
66	652	420	239
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
297	403	574	448
0	0	0	138
99	32	124	245
513	1232	1898	1385
0	0	0	0
1806	1578	3246	2668
0	0	0	0
58	0	0	0
0	0	0	0
1522	640	1633	1938
0	0	0	0
0	0	0	0
78	0	90	466
0	0	0	0
1123	1472	2830	3228
0	0	0	0
0	0	0	0
30966	21991	34344	31115
347	675	74	364
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
37	386	79	335
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	61	160
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
638	418	533	899
0	0	0	0
0	0	0	0
0	0	0	0
2057	4128	1144	3596
0	0	0	0
0	0	0	0
0	0	0	0
0	0	22	55
342	147	525	599
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1775	3997	2637	2788
210	1	689	486
0	0	0	0
0	0	0	0
646	815	747	708
0	0	0	0
0	0	0	0
647	1117	443	1266
528	935	1065	273
0	0	0	0
3246	2727	2101	3271
10212	3659	1844	5535
0	0	0	0
0	0	0	0
0	0	0	0
7401	7798	8836	8501
762	476	1047	903
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
5140	4093	4459	4543
0	0	0	0
0	0	0	0
0	0	0	0
381	5892	2082	2238
104	187	25	78
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1627	1774	1730	2273
11965	6051	10852	10188
0	0	0	0
0	0	0	0
2487	2185	3159	3727
0	0	60	0
144	60	335	362
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
911	52	736	715
0	0	0	0
198	332	480	402
0	0	0	0
1085	1209	716	935
14003	14194	12767	17898
0	0	0	0
106	581	727	568
0	0	0	0
0	0	0	0
0	0	0	0
722	1243	823	1369
0	0	0	0
993	557	178	1325
0	0	0	0
0	0	0	0
0	0	0	0
74	0	0	0
0	0	0	0
0	0	0	0
616	415	649	357
45029	40245	79546	49142
651	279	852	1426
2214	4444	2358	5045
37	0	61	51
0	0	0	0
2217	1902	4444	1795
551	1231	774	785
0	0	0	0
46	88	0	0
0	0	0	0
1115	1950	1593	1467
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2432	3312	3738	2980
2127	3732	2966	5035
0	0	0	0
0	0	0	0
2597	2504	1297	3223
0	0	0	0
1144	3848	7219	4589
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
57	0	0	0
173	706	20	106
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
280	100	123	205
0	0	0	0
0	0	0	0
115	242	109	227
1844	2538	1584	2775
0	0	0	0
0	0	0	0
0	0	0	0
1968	2184	3452	2409
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1850	1692	390	2423
0	114	0	0
0	0	0	0
387	418	134	425
336	413	162	343
0	0	0	0
0	0	0	0
0	0	0	0
0	0	25	0
1007	676	994	876
0	0	0	0
0	0	0	0
570	818	1176	913
0	0	0	0
2548	2612	3175	2271
5074	2023	5115	3973
0	0	0	0
15917	16084	33057	24020
0	0	0	0
1669	1679	2647	1916
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	93	74	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	281	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	52	0	0
0	0	0	0
0	0	0	0
0	0	0	0
781	1013	1949	868
0	0	0	0
583	759	871	437
0	0	0	0
66	153	17	129
0	0	0	0
0	0	0	0
183	275	162	360
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	169	0
0	0	0	0
1207	1566	2253	2434
0	0	0	0
0	240	153	201
0	0	0	0
133	130	437	159
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
31	0	28	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
116	389	423	468
0	0	0	0
0	0	0	0
0	0	0	0
1	529	271	432
0	0	0	0
0	0	0	0
0	0	0	0
190	515	350	30
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1642	1173	1913	2859
109	44	68	0
21	0	0	0
4918	3184	2772	3877
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	76	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
77	73	15	226
0	0	0	0
176	54	0	69
144	257	163	102
0	0	0	0
2998	2987	2699	3815
0	0	0	0
0	0	0	0
0	0	60	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
485	312	815	625
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
240	549	225	470
64	0	0	0
0	0	0	0
654	349	322	669
0	0	0	0
589	323	443	857
0	0	0	0
3327	3512	5756	4810
0	0	0	0
0	0	0	0
1425	584	238	778
0	0	0	0
197	0	90	2
71	152	76	75
0	0	0	0
8453	8372	21356	12723
0	0	0	0
0	0	0	0
0	0	46	0
73	685	591	311
353	570	254	546
0	0	0	0
214	0	28	96
0	0	0	0
758	642	535	903
0	0	0	0
0	0	0	0
315	260	518	158
0	0	0	0
0	0	0	0
903	850	1876	983
0	0	0	0
843	380	984	848
0	0	0	0
0	0	0	0
0	0	0	0
270	484	264	356
2199	1237	2059	3152
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
911	649	1417	907
0	0	0	0
0	0	0	0
0	0	0	0
8	390	103	160
2115	1496	3581	1339
1121	1054	1565	618
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1413	391	763
0	0	374	144
0	0	0	0
0	0	0	0
1123	228	394	853
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
471	95	492	61
3657	3944	6723	3671
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1478	1102	2148	1911
0	0	0	0
1235	895	1212	1585
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	20	0	0
0	0	0	0
0	0	0	0
18836	10973	19225	15099
294	328	167	673
0	0	0	0
39	0	0	0
133	136	24	53
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
105	1	167	178
0	96	11	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
248	395	196	492
0	0	0	0
111	522	40	232
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
540	1009	990	820
0	456	145	1
568	536	424	449
933	1496	115	844
37	0	26	58
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	50	40	0
1098	1661	2462	2087
0	0	0	0
2709	1877	1744	3019
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	491	163	0
0	0	0	0
55	381	320	250
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2002	2645	650	3275
0	0	0	0
50	57	75	72
158	128	25	126
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
8368	8119	13218	13903
0	0	0	0
0	0	0	0
0	0	0	0
666	301	543	256
0	0	0	0
745	527	904	525
242	187	285	398
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
645	567	315	705
0	0	0	0
2136	1769	1212	2421
0	0	0	0
0	0	0	0
0	0	0	0
497	266	666	479
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
392	688	721	1199
0	0	0	0
2485	3277	4152	3024
0	0	0	0
0	0	0	0
0	0	0	0
0	128	241	106
0	0	0	0
0	79	0	0
0	0	23	41
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	22	0
0	0	0	0
487	598	969	524
0	0	0	0
0	0	0	0
591	377	406	529
608	365	605	465
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
122	412	547	1086
2721	4802	4554	5638
0	0	0	0
86	0	140	0
0	0	0	0
52	0	0	0
1152	2273	782	1973
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
3863	2912	3580	3671
0	0	0	0
173	132	89	138
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
22	56	0	0
0	0	26	0
0	0	0	0
1370	1826	1009	1879
0	0	0	0
0	0	0	0
737	1027	968	1586
0	0	0	0
344	250	125	125
608	900	443	999
0	0	0	0
0	0	0	0
124	257	99	416
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	207	0	14
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
32	0	69	41
59	604	48	133
0	0	0	0
60	151	119	65
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
167	989	97	624
0	0	0	0
0	0	0	0
0	0	0	0
1111	1519	1458	1786
0	0	0	0
0	0	8	0
0	0	0	0
0	0	0	0
0	0	0	0
68	0	216	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
126	95	119	86
0	0	0	0
0	0	78	0
0	0	0	0
0	0	0	0
0	0	0	0
163	304	24	104
0	0	0	0
0	0	0	0
0	0	0	0
511	870	1417	1646
0	1016	568	684
0	0	82	0
1539	1353	834	2197
0	0	0	0
0	0	0	0
0	0	0	0
504	818	1003	1256
0	0	0	0
0	0	0	0
2187	2220	3099	2038
0	0	0	0
649	1706	70	1092
0	0	0	0
0	0	0	0
251	386	154	190
0	0	0	0
0	0	0	0
0	0	0	0
0	139	13	15
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
163	0	39	71
0	0	0	0
0	0	9	107
281	647	156	470
5660	3515	3311	6071
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
206	203	28	209
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2690	1711	2500	2509
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
54	43	13	0
0	0	0	0
0	0	0	0
0	0	0	0
593	724	1045	1305
49	0	52	100
0	0	0	0
1498	2036	3549	3280
979	1903	2355	2309
0	0	83	0
14	0	0	0
0	0	0	0
0	0	0	0
0	238	51	273
0	0	9	0
0	0	0	0
0	0	0	0
359	142	741	455
863	859	2185	2577
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2082	1844	1413	1850
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
804	1033	256	469
64	0	105	112
302	132	236	190
0	0	0	0
29	135	141	258
0	0	0	0
234	203	109	0
0	0	0	0
0	0	0	0
25	0	18	47
0	0	11	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
127	210	50	74
0	0	0	0
0	0	0	0
4841	4989	9652	5641
203	394	94	683
697	572	1761	795
51	0	0	0
0	0	0	0
0	0	0	0
463	694	1259	889
0	0	0	0
0	0	0	0
0	167	59	0
0	0	0	0
0	0	0	0
30	58	6	0
330	145	767	478
0	0	0	0
0	0	0	0
0	0	0	0
923	898	505	786
0	0	0	0
2	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1526	1414	1268	1732
0	0	6	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
37	0	35	146
0	0	0	0
0	0	0	0
0	0	0	0
701	430	1504	1278
0	0	0	0
302	372	58	303
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	58	94	0
0	0	0	0
0	0	0	0
159	0	113	92
590	365	550	656
0	0	0	0
0	0	0	0
146	358	258	69
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
7629	7726	8840	9915
4464	5249	7187	6595
0	0	0	0
0	0	0	0
0	0	0	0
2377	490	1591	1642
0	0	0	0
0	0	0	0
0	0	98	101
123	100	38	61
0	0	0	0
0	0	0	0
0	0	0	0
17	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
4114	3320	2949	3011
0	0	0	0
314	387	464	887
0	0	0	0
0	0	0	0
0	0	0	0
933	631	2276	1109
254	300	182	277
1140	3213	5447	3160
642	418	1555	578
500	564	199	360
621	547	488	875
0	0	0	0
0	0	0	0
0	0	0	0
0	0	17	0
45	49	34	0
0	0	72	77
0	158	0	40
0	0	0	0
0	0	0	0
62	276	191	110
0	0	0	0
2267	3164	1874	2714
0	0	0	0
0	0	0	0
0	0	0	0
44	0	179	23
0	0	0	0
0	0	0	0
0	0	0	0
19583	13331	32585	18923
0	17	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
84	109	140	120
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
249	184	123	319
0	0	0	0
2729	2296	2259	2134
0	0	0	0
2789	3372	3819	3218
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
413	199	612	613
0	0	0	0
0	0	0	0
359	816	776	500
0	0	0	0
0	131	48	19
0	0	0	0
0	0	0	0
0	0	0	0
297	2552	2974	1142
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
90	101	17	89
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1409	1229	1149	1591
1771	928	3181	1830
0	0	0	0
0	0	0	128
0	0	0	0
0	126	0	0
0	0	0	0
18	1	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	202	178	0
2444	3453	2222	3100
4578	4181	463	3720
793	992	1312	1471
0	0	0	0
739	282	645	728
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
46	455	20	136
599	56	96	260
0	0	0	0
0	0	0	0
693	1232	799	774
0	0	0	0
0	0	0	0
241	402	42	346
2935	3867	4790	4216
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
132	0	92	261
0	0	0	0
150	56	107	407
8370	7320	11060	10002
8587	4144	6572	6185
0	0	0	0
1712	2012	3227	1938
0	1	60	57
0	0	0	0
164	79	357	367
0	0	0	0
0	0	0	0
27	461	121	114
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
3183	3303	5306	4519
0	142	0	0
2588	1008	1271	2668
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	253	0	0
0	0	0	0
0	0	0	0
0	10	0	0
680	600	674	969
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
331	444	289	421
0	0	0	0
0	0	0	0
0	71	79	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
726	430	525	789
1560	1222	1077	1769
0	0	0	0
0	0	0	0
0	51	118	127
283	376	525	90
566	445	340	73
213	357	102	290
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
530	725	1153	539
3067	2175	3174	2180
1007	741	899	523
705	35	795	329
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1230	2314	1422	1674
176	193	112	137
0	0	0	0
23	0	0	0
1805	1751	2836	1482
60	58	0	67
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	68	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
47	0	10	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1298	2662	1841	2435
17	0	0	0
74	0	82	279
0	0	0	0
1298	1201	1766	1179
0	0	0	0
0	0	0	0
0	0	16	0
0	0	0	32
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2684	1234	2055	2506
0	0	0	0
3002	2870	9583	4634
0	0	0	0
0	63	0	0
0	0	0	0
0	0	0	0
14	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
42	0	0	0
0	0	34	74
0	0	0	0
0	0	0	0
23402	21717	13878	29336
7644	9904	16703	11092
28	0	90	154
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1956	821	2197	914
3362	3034	9584	6420
34	257	154	1
0	0	0	0
0	0	0	0
0	0	0	0
20	0	0	0
0	0	0	0
227	551	263	365
0	0	0	0
0	0	0	0
509	404	1428	477
0	0	0	0
0	0	0	0
0	0	0	0
99	85	140	175
0	0	0	0
92	80	42	90
3220	1669	5518	4476
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
35676	8420	27141	15754
0	0	0	0
0	0	0	0
192	594	1182	866
0	0	37	44
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
418	441	716	421
0	0	0	0
0	0	0	0
120	306	85	75
0	0	0	0
0	0	0	0
0	51	24	110
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
31	52	48	262
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
9	0	0	0
0	0	0	0
0	0	0	0
624	886	1164	713
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1159	924	1108	817
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
287	87	341	201
0	0	0	0
0	0	0	0
2970	1392	3540	2494
0	137	0	54
0	0	0	0
0	0	0	0
0	0	0	0
32	385	34	303
0	0	0	0
169	54	18	176
0	0	0	0
0	0	0	0
0	0	0	0
778	2152	3627	1533
0	115	0	0
0	0	0	0
0	0	0	0
822	535	876	833
0	0	0	0
0	0	0	0
303	199	90	288
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2718	3003	5624	3140
0	0	0	0
0	0	0	0
380	1034	1392	786
0	0	0	0
0	0	0	0
0	0	0	0
248	600	484	551
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1301	1410	2489	1698
17	231	15	0
0	0	37	0
81	216	788	265
85	77	62	409
0	0	0	0
0	0	0	0
0	0	0	0
458	296	699	1089
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1615	2042	2475	2269
0	0	0	0
0	0	0	0
782	129	404	527
133	0	0	0
0	0	0	0
0	0	0	0
213	849	980	594
139	0	188	214
0	0	0	0
0	0	0	0
0	0	131	128
3243	3690	3830	3320
0	0	0	0
0	0	0	0
1521	1471	1955	2325
0	0	0	0
232	140	220	258
0	0	0	0
0	0	0	0
0	0	0	0
285	733	1151	739
0	0	0	0
0	0	0	0
7648	9512	6050	11254
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
3629	3970	1563	2289
0	44	42	0
714	784	888	486
0	0	0	0
0	0	0	0
0	0	0	0
0	0	38	0
0	0	0	0
0	0	0	0
0	0	0	0
736	1036	1051	2033
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1551	1151	1676	1600
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
350	204	448	403
0	0	0	0
1591	2385	1289	1782
0	0	0	0
135	48	43	148
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
15	0	0	46
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
459	1762	1084	1545
0	0	0	0
666	145	368	405
0	0	0	0
666	445	1004	372
0	0	0	0
0	0	0	219
0	60	24	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
213	423	895	433
0	0	0	0
0	0	0	0
0	0	0	0
2483	1548	2174	2854
0	0	0	0
0	0	0	0
210	128	555	288
463	170	671	500
0	0	0	0
0	0	0	0
452	305	863	483
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
79	0	77	0
540	838	684	610
0	0	0	0
0	0	0	0
54	328	302	211
8845	4689	5745	7080
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
114	100	71	312
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
105	62	30	56
0	0	0	0
0	0	0	0
