transE_high_s47	transE_low_s45	transE_medium_s46	transE_pre_s48
2.1714347040865842	0	0	1.729433968169796
0	0	0	0
0	0	0	0
18.02948814908255	15.269460675937076	31.280510572031886	18.485097495847658
11.482283511003303	29.162991928328175	3.8902157818009195	19.080476402922507
110.41416465022087	138.3648052019529	8.574353151724477	92.8507581271489
6.448503060620766	8.49049132090567	8.733137469349003	7.79662854502777
0	0	0	0
0	0	0	0
201.21961591202347	90.00591985244668	126.70988546437282	225.22333513345674
0	0	0	0
0	0	0	0
36.749887340374464	65.80969755057716	46.33855669342456	50.040179570814594
7.863225670858995	18.960978641548238	6.166124334419145	16.188635997130387
0	0	0	0
0	0	0	0
14.640733989674697	18.155556539960347	22.388588785058353	20.696504864982806
1.217319455321267	4.631177084130366	1.6407712821201157	1.8711908508066648
0.0329005258194937	0	5.054634111047453	0
0	0	0	0
0	0	0.8733137469349004	0
0	0	0	0
37.50659943422282	54.16463633178559	47.582367181483356	36.488221590729964
324.7939908900418	500.8718694249689	170.6137492875546	417.61577624821473
0	0	0.7674575351852154	0
24.116085425688883	47.95617429871227	53.66909935709024	38.444466571118745
0	0	0	0
0	0	0	0
11.383581933544821	35.740605757962605	21.277098561686664	11.879226764969584
0	0	0	0
0	0	0	0
15.430346609342546	13.994209015089584	28.1842163783536	31.611784828021683
0	0	0	0
0	6.476936066935947	0.026464052937421222	6.917735872679184
0	1.5772849489429508	0.714529429310373	1.275811943731817
14.607833463855204	15.16878291323859	18.233732473883222	9.412657007088072
0.7567120938483551	0	0	0
34.44685053300991	56.61446189078208	58.19445240938927	65.26486876601427
0	0	0	0
7.040712525371652	11.812857489955716	1.773091546807222	6.3507083421317105
0	0	0	0
0	0	0	0
0	0	0	0
12.074492975754188	2.7854181013247854	9.765235533908431	9.696170772361809
0	0	0	0
0	1.7786404743399231	0	0
0	0	0	0
22.66846228963116	5.470158439951084	17.677987362197378	27.61424073766199
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0.15878431762452733	0
0	0	0	0
2.105633652447597	0	0.10585621174968489	0
0	0	0	0
0	0	0	0
0	0	0	0
160.75196915404624	107.82588385007874	87.01380605824097	139.68723215037025
0	0	0	0
42.57328041042485	35.807724266428266	45.86220374055098	48.76436762708278
145.45322464798167	117.05467876410664	148.96615398474407	106.96974363778101
0	0	0	0
0	0	0	0
0	0	0	0
1.1515184036822796	0	2.7787255584292283	1.1907578141496957
0	0	0	0
0.88831419712633	1.7450812201070944	3.3080066171776528	2.0980018630256545
0.0987015774584811	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.9212147229458236	4.396262304500564	2.990437981928598	9.639468019307062
2.7965446946569648	66.85003443179485	9.050706104598058	23.503291141192804
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0.15878431762452733	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1.0857173520432921	0	0.44988889993616077	1.5876770855329276
1.0857173520432921	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1.3489215585992418	0.8054221015878897	1.667235335057537	3.997544090359693
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2.9610473237544332	5.000328880691482	0	7.087844131843427
0	11.040994642600655	0.6086732175606882	0.2551623887463634
3.224251530310383	0	0.31756863524905465	0
3.9151625725197507	0	0.5028170058110032	3.799084454668077
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
74.58549203279222	86.11304636143855	58.00920403882732	90.29913423968526
0	0	0	0
0	0	0	0
0	0	0	0
0	13.927090506623927	1.667235335057537	1.6443798385876751
0.5922094647508866	0	1.429058858620746	2.5799752639910074
0	0	0	0
0	0	0	0
5.527288337674942	0	0.8468496939974791	2.4949211344088864
6.31690095734279	2.6176218301606418	1.8260196526820642	1.729433968169796
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.88831419712633	2.4833848132293266	0	5.925437694221105
0	0	0	0
0	0	0	0
2.9939478495739267	4.161347524870764	11.988215980651814	1.5026229559508066
172.9909647588979	209.30906865015285	38.10823622988656	157.52024798608832
33.98624317153699	24.46469633573215	43.85093571730697	26.026563652129063
0	0	0	0
78.8296598635069	27.954858775946338	47.79407960498273	51.429397020655905
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
413.52670902521635	338.3779604296122	535.7118236122178	335.8220549667416
0	0	0	0
96.33273959947756	72.35375212597876	107.33819871418048	88.90991678984395
0	0	0	0
0	0	0	0
103.80115896050263	95.61031530932908	108.68786541398896	58.31878151680772
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
9.3437493327362109	25.001644403457412	11.882359768902129	5.868734941166357
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
5.790492544230892	13.59149796429564	2.5670131349298586	5.074896398399893
0	0	0	0
108.27563047195378	115.77942710325915	56.81832165664336	106.60117574292514
92.38467650113832	85.87813158180874	72.1939364132851	80.7730717264877
0	0	0	0
0	0	2.38176476436791	0
0	0	0	0
0	0	0	0
2.6649425913789897	4.396262304500564	3.3873987759899165	4.5078688678524195
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
137.22809319310824	160.31255747022288	146.7696375909381	175.0130473034779
0	0	0	0
0	0	0	0
0	0	0	0
25.5966090875661	13.625057218528468	13.099706204023505	23.956913165630784
0	0	0	0
0	0	0	0
37.01309154693041	46.748041146330436	27.49615100198065	39.89038677401481
5.691790966772411	18.726063861918437	4.445960893486765	15.167986442144933
0	0	0	0
0	0	0	0
2.2372357557255715	6.309139795771803	3.67850335830155	0
0	0	0	0
0	0	0	0
388.7526130831376	228.43784356286523	346.4144529508438	324.7933694975932
0	0	0	0
5.691790966772411	9.262354168260732	3.4403268818647588	5.698626682002115
0	0	0	0
0	0	0	0
12.765404017963556	14.464038574349187	5.84855569917009	6.152248706440095
0	0	0	0
0	0	0	0
0	0	0	0
3.520356262685826	0	6.536621075543042	1.5876770855329276
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
67.18287372340615	75.70967754926164	43.74507950555728	62.14621734800317
0	0	0	0
0	0	0	0
0	0	0	0
15.660650290079003	24.028426030705376	17.78384357394706	18.003124094882306
3.092649427032408	0	8.283248569412843	8.647169840848981
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
8.060628825775957	14.329801557417872	15.851967709515312	10.064738667217666
9.574053013472668	0	3.2021504054279677	2.7784348996826234
1.3160210327797481	2.4833848132293266	1.8524837056194856	2.0980018630256545
0	0	0	0
1.6779268167941788	1.912877491271238	8.733137469349003	1.7577853446971698
0	0	0	0
0	0	0	0
0	0	0	0
10.363665633140515	7.517272948153638	7.886287775351525	2.9768945353742393
0	0	0	0
0	0	0	0
0.0987015774584811	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
6.514304112259753	4.564058575664708	5.3457386933590865	5.188301904509388
6.020796224967348	9.665065219054677	2.0641961291188555	3.402165183284845
22.635561763811666	12.014213015352688	21.991627990997035	17.294339681697963
0	0	0	0
0	0	0	0
0	0	0	0
10.39656615896001	1.812199728572752	9.024242051660638	4.791382633126156
7.139414102830133	0	0.6880653763729517	0.8788926723485849
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
48.75857926448967	37.41856846960405	47.688223393233045	60.388432003306
6.448503060620766	24.934525894991754	4.578281158173872	21.09342413636604
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
15.430346609342546	7.819306236249096	6.430764863793357	10.31990105596403
0	0	0	0
3.322953107768864	8.322695049741528	6.377836757918515	2.948543158846866
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
14.772336092952672	20.571822844724018	0.7409934822477943	9.497711136670192
2.862345746295952	1.3088109150803209	0	0
0	0	0	0
0	0	0	0
0	4.060669762172277	1.7201634409323794	0
0	0	0	0
1.6450262909746851	2.4833848132293266	1.7466274938698008	0
17.33857710687318	11.074553896833484	5.530987063921035	11.368901987476857
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
24.280588054786353	8.087780270111725	13.893627792146141	12.871524943427664
36.914389969471934	52.18464033204869	10.268052539719434	22.142425067878865
16.680566590483306	15.67217172673102	2.6993333996169646	11.057036845675746
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	4.26202528756925	0	0
2.2701362815450654	2.2149107793666967	1.6143072291826945	2.75008352315525
1.6779268167941788	10.40336881217691	4.207784417049974	8.080142310301508
14.542032412216216	21.51148196324322	5.716235434482984	10.886928586511504
0	0	0	0
0	0	0	0
6.678806741357222	5.06744738915714	8.494960992912212	1.0206495549854535
0	0	0	0
0	0	0	0
166.21345644008218	187.39487563611567	255.80153569311352	216.06584051511504
10.955875097891402	29.02875491139686	10.135732275032328	13.778768992303622
0	0	0	0
2.566241013920509	0	1.7466274938698008	9.242548747923829
40.30314412887979	5.470158439951084	18.498373003257434	13.778768992303622
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.0329005258194937	0	0.026464052937421222	0.028351376527373708
0	0	0	0
0	0	0	0
0	0	0	0
0	0.4362703050267736	0	0.680433036656969
168.2203885150713	195.78468919432285	201.20619448321355	192.87441451572334
0	0	0	0
0	0	0	0
0	0	0	0
3.322953107768864	0	5.769163540357827	5.698626682002115
11.317780881905833	11.745738981490058	3.8902157818009195	4.649625750489288
0	0	0	0
0	0	0	0
0	0	0	0
3.2571520561298763	73.05849646486817	17.228098462261215	28.74829579875694
0	0	0	0
7.336817257747096	10.772520608738025	8.01860804003863	15.649959843110286
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
16.25285975482989	2.7854181013247854	2.8316536643040706	4.791382633126156
0	0	0	0
0	0	0	0
0.4277068356534181	2.953214372488929	1.1379542763091126	2.438218381354139
0	0	0	0
1.217319455321267	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
41.68496621329852	15.839967997895165	40.09304020019315	23.786804906466543
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0.906099864286376	0	0
17.40437815851217	5.335921423019769	1.8260196526820642	12.219443283298068
0	0	0	0
162.82470228067433	112.38994242574344	169.97861201705652	167.4715811471965
0	0	0	0
0	0	0	0.28351376527373706
0	0	0	0
0	0	0	0
30.301384279753698	22.384022573296768	51.472582963284275	43.604417099100765
0	0	0	0
13.653718215089887	31.075869419599414	7.251150504853415	18.711908508066646
211.0568731320521	216.9605786152378	389.07450628596683	304.72059491621263
0.2961047323754433	7.45015443968798	1.9848039703065916	8.760575346958476
40.270243603060294	38.08975355426062	27.07272615498191	34.95724725825178
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
32.73602319039623	49.49989999342239	25.087922184675318	41.081144588164506
35.43386630759472	11.913535252654203	36.14989631251739	24.6940489553425
0	0	0	0
0	0	0.44988889993616077	0
25.892713819941545	36.109757554523725	36.25575252426707	27.89775450293573
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
78.50065460531198	69.366978499257	58.98837399751191	47.00658228238561
53.98976286978917	25.27011843732004	40.14596830606799	37.678979404879655
0	0	0	0
412.86869850882647	303.1071842309092	714.9793182103092	337.0128127808913
0	0	0	0
1.217319455321267	6.946765626195549	0.07939215881226366	1.1907578141496957
1.3818220844187354	3.5237216944470178	0	2.948543158846866
28.162850101486608	26.176218301606415	35.85879173020576	12.502957048571805
113.90162038708719	76.28018487121972	156.05852017197296	119.95467408731815
10.297864581501528	28.4918068436716	12.464568933525396	14.997878182980692
1.5792252393356976	0	0	1.3041633202591907
17.93078657162407	33.827728266691366	21.012458032312452	23.815156282993915
0	0	0	0
15.529048186801027	7.013884134661207	10.162196327969749	4.621274373961914
0	0	0	0
20.10222127571065	3.8928734910081335	7.5422550871650484	2.126353239553028
0	0	0	0
0	0	0	0
0	0	0	0
0	1.8457589828055807	5.054634111047453	5.301707410618883
0	0	0	0
44.02090354648257	43.02296392648644	38.26702054751109	21.71715441996826
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	4.496940067199051	2.0906601820562765	1.6727312151150489
33.65723791334206	32.75383213124085	36.652713318328395	34.64538211645067
0	0	0	0
0	3.825754982542476	1.9583399173691705	0
18.193990778180016	14.665394099746159	16.301856609451473	27.670943490716738
2.6320420655594963	1.7786404743399231	3.0433660878034408	1.842839474279291
297.98006234715444	221.02124837741007	291.9778960585683	349.8843377243189
1.5134241876967103	2.6176218301606418	0	2.920191782319492
0	0	0	0
0	0	0	0
13.390514008533938	6.309139795771803	26.64930130798317	16.642258021568367
6.777508318815703	17.21589742144114	5.504523010983614	5.415112916728378
0	0	0	0
0	0	0	0
0	0	0	0
9.541152487653173	10.839639117203683	8.468496939974791	6.0104918238032266
0	0	0	0
0	0	0	0
0	0	0	0
61.6555853857312	69.56833402465398	20.880137767625346	45.5039593264348
0	2.986773626721758	0.8997777998723215	0
5.724691492591904	4.866091863760167	1.2438104880587975	11.62406437622322
0	0	0	0
0	0	0	0
0	0	0	0
7.040712525371652	13.893531252391098	12.094072192401498	14.657661664652208
0	0	0	0
0	0	0	0
0	0	0	0
0.987015774584811	0	0	0
5.790492544230892	2.4833848132293266	3.3080066171776528	1.7861367212245436
12.337697182310139	0	2.4082288173053312	4.3377606086881775
1.974031549169622	0.03355925423282874	2.752261505491807	9.611116642779686
0	0	0	0
25.85981329412205	27.18299592859128	21.382954773436346	32.377271994260774
0	0	0	0
14.015623999104317	13.82641274392544	0.8733137469349004	11.17044235178524
41.61916516165953	16.678949353715883	14.634621274393936	36.119653695874106
0	0	0	0
0	0	0	0
0	1.4430479320116358	0.18524837056194857	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
176.21521628920826	207.69822444697706	253.18159445230884	209.06305051285372
0	0	0	0
0	0	0	0
0	0	0.7409934822477943	0
0	0	0	0
0	0	0	0
25.037300148634706	30.203328809545866	13.179098362835768	25.204373732835226
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
20.464127059725083	32.317561826214074	12.596889198212502	25.516238874636336
0	0	0	0
3.980963624158738	0	5.504523010983614	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
35.664169988331174	15.000986642074446	20.853673714687922	21.71715441996826
0	0	0	0
0	0	0	0
0	0	0	0
1.4805236618772166	3.2888069148172163	0.18524837056194857	3.118651418011108
0	0	0	0
0	0	0	0
0	0	0	0
63.39931325416436	24.22978155610235	21.568203143998296	42.8105785563343
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
20.464127059725083	22.58537809869374	8.574353151724477	11.000334092621
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2.40173838482304	2.6511810843934702	1.190882382183955	6.80433036656969
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
60.635669085326896	63.56122751697763	91.32744668704063	70.50987342357841
0	0	0	0
0	0	0	0
0	0	0	0
393.19418406876923	338.8477899888718	176.62108930434923	401.2286806153927
47.080652447695485	43.526352739978876	28.713497437102028	47.71536669556995
10.199163004043047	27.11587742012562	17.12224225051153	12.38955154246231
0	0	0	0
0	0	0	0
4.145466253256206	12.51760182884512	1.2438104880587975	3.6289761955038347
0	0	0	0
0	0	0	0
0	0	0	0
0.2961047323754433	0	0	0
0	0	0	0
0	0	0	0
0.7238115680288615	9.698624473287506	4.842921687548084	5.159950527982015
0	0	0	0
0	0	0	0
388.81841413477656	316.2288526359452	535.976464141592	329.3012383654456
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
6.7446077929962085	0	2.249444499680804	1.077352308040201
0.3948063098339244	4.631177084130366	4.445960893486765	0.8505412958212113
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1.8095289200721536	0	0	0
0	0	0	0
0	6.980324880428378	1.5084510174330097	1.8711908508066648
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1.2831205069602545	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
16.647666064663813	54.5337881283467	14.978653962580411	31.64013620454906
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
6.481403586440259	7.483713693920809	0.44988889993616077	1.729433968169796
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
7.46841936102507	4.631177084130366	4.869385740485505	0
0	0	0	0
0	0	0	0
0	0	0	0
50.23910292636688	61.413435246076595	94.58252519834345	68.581979819717
0	0	0	0
0	0	0	0
17.33857710687318	28.45824758943877	13.073242151086085	27.58588936113462
120.05401871533252	79.73678805720108	81.4298908884451	33.199461913554615
0	0	0	2.324812875244644
0	0	0	0
0	0	0	0
142.72248100496367	139.74073462549887	177.0709782042854	158.8244113063475
0	0	0	0
0	0	0	0
0	1.0738961354505197	0	0
41.026955696908644	17.61860847223509	74.62862928352784	24.38218381354139
294.95321397176104	359.1511387997332	684.4398011205251	342.1444119323459
1.3489215585992418	4.161347524870764	2.8316536643040706	3.033597288428987
0	0	0	0
8.225131454873425	1.6779627116414368	3.8902157818009195	11.198793728312614
19.839017069154703	13.255905421967352	11.90882382183955	3.884138584250198
30.630389537948638	44.029741553471304	52.10772023378239	31.41332519233007
11.416482459364314	5.403039931485427	7.727503457726997	18.96707089681301
6.5801051638987405	3.255247660584388	2.0641961291188555	7.654871662390901
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.987015774584811	0	2.8051896113666497	1.077352308040201
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
3.7835604692417757	11.275909422230455	7.039438081354045	0
0	0	0	0
0	0	0	0
79.4218693282578	98.16081863102406	143.6468793443224	101.72473898021687
0	0	0	0
0	0	0	0
1.7437278684331663	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	2.080673762435382	0	0
0	0	0	0
0	0	0	0
0	0	0	0
217.70277934758982	182.66302078928683	265.64616338583426	147.5405634484528
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
8.389634083970893	5.8393102365122	1.4819869644955885	7.541466156281406
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0.5822091646232669	0
28.031247998208634	17.652167726467916	31.889183789592572	34.33351697464956
0	0	0	0
0	0	0	0
10.297864581501528	7.819306236249096	13.655451315709351	20.214531464017455
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
26.781028017067875	37.351449961138385	37.52602706526329	45.759121715181166
0	0	0	0
0	0	0	0
0	0	0	0
4.211267304895194	4.3291437960349075	14.369980745019724	5.386761540201005
0	0	0	0
6.645906215537728	7.45015443968798	2.4082288173053312	5.159950527982015
1.8095289200721536	0	0.7939215881226367	1.5876770855329276
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
120.31722292188847	118.32993042495413	114.90691785428295	93.58789391686061
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2.1714347040865842	5.805750982279372	3.8637517288634986	0.7938385427664638
0	0	0	0
42.07977252313245	15.70573098096385	2.2229804467433825	31.895298593295422
8.323833032331907	2.986773626721758	9.73877148097101	8.533764334739486
89.55523128066186	84.60287992096126	50.22877247522548	87.54905071653
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
14.542032412216216	20.135552539697244	19.26583053844265	8.108493686828881
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0.8203856410600578	2.353164251772018
0	0	0	0
2.3030368073645593	0	2.725797452554386	6.6342221074054475
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	1.190882382183955	3.1753541710658553
11.12037772698887	9.29591342249356	5.663307328608141	12.899876319955037
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
30.334284805573194	4.698295592596024	19.451078909004597	24.807454461451993
19.345509181862298	12.148450032284003	7.595183193039891	24.183724177849772
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.9541152487653174	1.1074553896833483	1.29673859393364	2.0696504864982805
3.224251530310383	65.40698649978322	12.067608139464078	18.711908508066646
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
10.528168262237985	12.114890778051175	9.791699586845851	16.642258021568367
0	0	0	0
11.186178778627859	27.954858775946338	5.266346534546823	17.407745187807457
19.970619172432677	36.881620401878784	21.594667196935717	30.704540779145727
2.6649425913789897	0	1.773091546807222	0
0	0	0	0
0	0	0	0
10.462367210598996	11.309468676463284	13.44373889220998	4.025895466887067
0	0	0	0
129.36486752224923	127.45804757628355	117.8444277303367	164.8916058832055
0	0	0	0
4.3428694081731685	10.235572541012765	4.181320364112553	6.5775193543507005
0	0	0	0
0	0	0	0
0	0	0	0
9.60695353929216	12.886753625406236	6.06026812266946	7.56981753280878
0	0	0	0
59.58285225910309	81.14627673497989	49.43485088710284	45.33385106727056
18.424294458916474	22.686055861392227	22.891405790869356	19.87431494568897
176.93902785723714	250.51983284806653	275.4378629726801	191.5135484424094
0	0	0	0
23.45807490929901	21.27656718361342	14.396444797957145	14.714364417706955
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
14.278828205660266	11.376587184928942	12.623353251149924	15.196337818672308
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
4.3428694081731685	0	3.8902157818009195	0
21.352441256851414	12.24912779498249	5.398666799233929	9.582765266252313
0	0	0	0
201.02221275710653	141.21734181174332	167.30574267037696	202.76904492377676
1.2831205069602545	0	9.262418528097427	7.79662854502777
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
59.155145423449675	31.10942867383224	33.10653022471395	28.80499855181169
0	0	0	0
0	1.6779627116414368	1.5349150703704308	2.721732146627876
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
15.101341351147608	15.605053218265363	28.316536643040706	45.759121715181166
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2.105633652447597	0.7383035931222323	2.4611569231801735	3.997544090359693
0	0	0	0
8.060628825775957	62.3530943645958	26.093556196297325	29.400377458886535
0	0	0	0
0	0	0	0
0	0	0	0
15.397446083523052	8.993880134398102	13.761307527459035	15.13963506561756
54.91097759273499	75.84391456619295	22.573837155620303	32.26386648815128
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1.7450812201070944	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	2.0129477334435335
0	0	0	0
6.678806741357222	0.06711850846565748	1.9848039703065916	4.536220244379793
0.7567120938483551	0	0	0
0	0	2.8316536643040706	0.3969192713832319
50.69971028783979	19.598604471971985	40.622321258941575	35.18405827047077
0	0	0	0
0	0	0	0
8.290932506512412	5.7050732195808855	7.859823722414103	15.961824984911397
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.88831419712633	2.986773626721758	0.5557451116858456	1.0490009315128273
2.9281467979349394	0	1.190882382183955	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
277.1869300292344	243.30459318800837	478.7611816908873	241.63878214280612
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2.829445220476458	8.5240505751385	3.67850335830155	1.5026229559508066
32.53862003547927	27.048758911659963	6.642477287292727	24.29712968395927
0	0	0	0
0	0	0	0
0.1316021032779748	0	0	0
191.02045290798043	188.703686551196	62.98444599106251	176.5156702594287
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
77.71104198564413	54.466669619881046	111.62537529004271	75.01774229143084
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
15.792252393356977	6.6111730838672615	0.21171242349936978	1.8711908508066648
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
5.560188863494435	2.2484700335995256	0	2.239758745662523
0	0	0	0
0	0	0	0
1.0199163004043048	0	2.3288366584930675	0.9355954254033324
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	2.7518588470919565	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
20.200922853169132	33.357898707431765	36.626249265390975	15.13963506561756
0	0	0	0
0	0	0	0
0	0	0.5292810587484245	4.2810578556334296
0	0	1.6936993879949582	4.2810578556334296
0	0	0	0
0	0	0	0
0	0	0.37049674112389713	0
0	0	0	0
6.21819937988431	0	0.39696079406131834	0
5.5930893893139295	8.826083863233958	12.80860162171187	7.059492755316053
0	0	0	0
1.3489215585992418	5.3023621687869404	3.0169020348660194	1.729433968169796
0	0	0	0
227.17813078360402	210.5172018025347	248.84148977057174	213.7410276398704
0	0	0	0
0	0	0	0
3764.3465621631913	1738.1008952266661	5864.222418509044	3204.385980629886
197.73216017515716	128.29702893210427	130.04435613448788	159.95846636744247
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	11.577942710325916	4.472424946424186	2.4098670048267654
8.850241445443805	22.216226302132625	48.21750445198147	46.52460888142026
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.0658010516389874	0.13423701693131496	0.21171242349936978	0.056702753054747417
27.439038533457747	42.98940467225361	16.169536344764367	26.706996688786035
0	0	0	0
0	0	0	0
0	0	0	0
6.84330937045469	4.127788270637935	15.190366386079782	12.701416684263421
17.535980261790144	15.772849489429507	8.944849892848373	24.127021424795025
0	0	0	0
6.2510999057038035	10.940316879902168	34.059236130461116	17.095880046006346
0	0	0	0
0	0	0	0
0	0	0	0
14.57493293803571	23.65927423414426	4.76352952873582	16.216987373657762
26.91263012034585	27.317232945522594	17.75737952100964	27.359078348915627
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
26.879729594526353	62.15173883919883	50.78451758691133	42.18684827273208
